date,val,tweet,person,country
2017-08-30,0,"The U.S. has been talking to North Korea, and paying them extortion money, for 25 years. Talking is not the answer!",Trump,North Korea
2017-09-03,0.304166667,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",Trump,China
2017-09-03,0.304166667,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",Trump,North Korea
2017-09-03,0,"South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!",Trump,North Korea
2017-09-03,-0.025,"I will be meeting General Kelly, General Mattis and other military leaders at the White House to discuss North Korea. Thank you.",Trump,North Korea
2017-09-03,-0.1125,North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States.....,Trump,North Korea
2017-09-03,-0.125,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",Trump,North Korea
2017-09-05,0.2,"I am allowing Japan &, South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States.",Trump,Japan
2017-09-14,0.5,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!,Trump,China
2017-09-14,-0.75,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.,Trump,Mexico
2017-09-17,-0.308333333,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!,Trump,North Korea
2017-09-19,0.9,It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilateral meeting! #UNGA https://t.co/HnxDDU5d5F,Trump,France
2017-09-19,0,God bless the people of Mexico City. We are with you and will be there for you.,Trump,Mexico
2017-09-20,0,"After allowing North Korea to research and build Nukes while Secretary of State (Bill C also), Crooked Hillary now criticizes.",Trump,North Korea
2017-09-21,0.568181818,It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. #UNGAüé•https://t.co/UKOMUj0ZuL https://t.co/GpkERy8WiP,Trump,Ukraine
2017-09-21,0.118181818,"Today, I announced a new Executive Order with re: to North Korea. We must all do our part to ensure the complete denuclearization of #NoKo. https://t.co/igjOSM7N7h",Trump,North Korea
2017-09-22,0,"Kim Jong Un of North Korea, who is obviously a madman who doesn't mind starving or killing his people, will be tested like never before!",Trump,North Korea
2017-09-22,-0.1,"The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?",Trump,Russia
2017-09-23,0.225,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,Trump,Iran
2017-09-23,0.225,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,Trump,North Korea
2017-09-24,-0.020833333,"Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won't be around much longer!",Trump,North Korea
2017-09-26,0.8,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.,Trump,North Korea
2017-10-07,0,"Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......",Trump,North Korea
2017-10-08,0.075,"""..my endorsement). He also wanted to be Secretary of State, I said """"NO THANKS."""" He is also largely responsible for the horrendous Iran Deal!""",Trump,Iran
2017-10-08,0,"Bob Corker gave us the Iran Deal, &, that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!",Trump,Iran
2017-10-09,0,"Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &, getting nothing. Policy didn't work!",Trump,North Korea
2017-10-13,0,"Today, I announced our strategy to confront the Iranian regime's hostile actions and to ensure that they never acquire a nuclear weapon. https://t.co/N4ISdjuEdC",Trump,Iran
2017-10-14,0.375,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!",Trump,Iran
2017-10-16,-0.1375,"Dem Senator Schumer hated the Iran deal made by President Obama, but now that I am involved, he is OK with it. Tell that to Israel, Chuck!",Trump,Iran
2017-10-18,-0.175,"""""""Iran hides behind its assertion of technical compliance w/the nuclear deal, while it brazenly violates the other limits..""""Amb. @NikkiHaley https://t.co/xvHgx7d1cT""",Trump,Iran
2017-10-19,0,""".@foxandfriends """"Russia sent millions to Clinton Foundation""""""",Trump,Russia
2017-10-19,-0.35,"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?",Trump,Russia
2017-10-19,-0.625,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!",Trump,Russia
2017-10-24,-0.7,"Bob Corker, who helped President O give us the bad Iran Deal &, couldn't get elected dog catcher in Tennessee, is now fighting Tax Cuts....",Trump,Iran
2017-10-25,0.491666667,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &, trade, two very important subjects!",Trump,China
2017-10-25,0,"Melania and I look forward to being with President Xi &, Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N",Trump,China
2017-10-27,0.5,".@FoxNews Chris Wallace: ""More evidence of Dem collusion with Russia than GOP""ù https://t.co/nACQerJSiu",Trump,Russia
2017-10-27,0.1625,"It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump. Was collusion with HC!",Trump,Russia
2017-10-28,0,"""WHAT HAPPENED""ù""How Team Hillary played the press for fools on Russia""ù‚û°Ô∏èhttps://t.co/GqpIidk017NOW WE KNOW! https://t.co/SgWL1HZmkI",Trump,Russia
2017-10-29,0.5,"...the Uranium to Russia deal, the  33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,....",Trump,Russia
2017-10-29,0.095238095,"""All of this """"Russia"""" talk right when the Republicans are making their big push for historic Tax Cuts &, Reform. Is this coincidental? NOT!""",Trump,Russia
2017-11-03,-0.194444444,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &, the Philippines. Will never let you down!",Trump,China
2017-11-03,-0.194444444,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &, the Philippines. Will never let you down!",Trump,Japan
2017-11-05,0.183333333,It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan! https://t.co/KEXnIkkQks,Trump,Japan
2017-11-05,0,"Just gave a speech to the great men and women at Yokota Air Base in Tokyo, Japan. Leaving to see Prime Minister Abe. https://t.co/6LRAgojvDB",Trump,Japan
2017-11-05,0,"May God be w/ the people of Sutherland Springs, Texas. The FBI &, law enforcement are on the scene. I am monitoring the situation from Japan.",Trump,Japan
2017-11-06,0.29375,"My visit to Japan and friendship with PM Abe will yield many benefits, for our great Country. Massive military &, energy orders happening+++!",Trump,Japan
2017-11-06,0,#USAüá∫üá∏ #JapanüáØüáµ https://t.co/EvxFqAVnFS,Trump,Japan
2017-11-08,0.733333333,Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it! https://t.co/sQoUWIGAiQ,Trump,China
2017-11-08,0.325,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!,Trump,China
2017-11-08,0.2645,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory.",Trump,China
2017-11-08,-0.4,"The North Korean regime has pursued its nuclear &, ballistic missile programs in defiance of every assurance, agreement, &, commmitment it has made to the U.S. and its allies. It's broken all of those commitments... https://t.co/xJ4jUpA8d8",Trump,North Korea
2017-11-09,0.298666667,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!,Trump,North Korea
2017-11-09,0,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. üá∫üá∏üá®üá≥ https://t.co/mK3SB7t3EV,Trump,China
2017-11-09,-0.125,"I don't blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!",Trump,China
2017-11-10,0.333333333,"I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo, and of course, the Great WALL of China before going to Alaska to greet our AMAZING troops.",Trump,China
2017-11-11,0.2,President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.,Trump,China
2017-11-12,0.41,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",Trump,North Korea
2017-11-12,0.41,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",Trump,Russia
2017-11-12,0.41,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",Trump,Syria
2017-11-12,0.41,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",Trump,Ukraine
